pollster,pollster_score,sample_size,candidate_name,candidate_support
Clarity,-0.2,1214,Joe Biden,44
Clarity,-0.2,1214,Ron DeSantis,40
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,42
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Ron DeSantis,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,42
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Franklin and Marshall College,-0.1,643,Joe Biden,36
Franklin and Marshall College,-0.1,643,Donald Trump,35
YouGov,-1.1,1000,Joe Biden,39
YouGov,-1.1,1000,Donald Trump,37
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,42
Redfield & Wilton Strategies,0.4,1500,Joe Biden,39
Redfield & Wilton Strategies,0.4,1500,Donald Trump,38
Redfield & Wilton Strategies,0.4,1500,Joe Biden,41
Redfield & Wilton Strategies,0.4,1500,Ron DeSantis,31
Redfield & Wilton Strategies,0.4,1500,Kamala Harris,33
Redfield & Wilton Strategies,0.4,1500,Donald Trump,38
Redfield & Wilton Strategies,0.4,1180,Joe Biden,44
Redfield & Wilton Strategies,0.4,1180,Donald Trump,43
Redfield & Wilton Strategies,0.4,1180,Joe Biden,45
Redfield & Wilton Strategies,0.4,1180,Ron DeSantis,36
Redfield & Wilton Strategies,0.4,1180,Kamala Harris,36
Redfield & Wilton Strategies,0.4,1180,Donald Trump,43
Cygnal,-1.1,600,Joe Biden,40.4
Cygnal,-1.1,600,Donald Trump,46.4
Cygnal,-1.1,600,Joe Biden,38.1
Cygnal,-1.1,600,Ron DeSantis,48.4
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,42
YouGov,-1.1,1500,Joe Biden,38
YouGov,-1.1,1500,Donald Trump,40
YouGov,-1.1,1319,Joe Biden,42
YouGov,-1.1,1319,Donald Trump,44
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Donald Trump,42
Premise,0.1,2000,Joe Biden,41
Premise,0.1,2000,Donald Trump,42
Premise,0.1,1562,Joe Biden,44
Premise,0.1,1562,Donald Trump,43
Premise,0.1,2000,Joe Biden,35
Premise,0.1,2000,Ron DeSantis,35
Premise,0.1,1562,Joe Biden,38
Premise,0.1,1562,Ron DeSantis,38
Premise,0.1,2000,Joe Biden,33
Premise,0.1,2000,Nikki Haley,30
Premise,0.1,1562,Joe Biden,36
Premise,0.1,1562,Nikki Haley,32
Rasmussen,-0.5,971,Joe Biden,40
Rasmussen,-0.5,971,Donald Trump,47
Rasmussen,-0.5,971,Joe Biden,38
Rasmussen,-0.5,971,Ron DeSantis,46
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Ron DeSantis,40
McLaughlin,1.6,1000,Joe Biden,43
McLaughlin,1.6,1000,Donald Trump,47
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Donald Trump,41
YouGov,-1.1,729,Joe Biden,45
YouGov,-1.1,729,Donald Trump,43
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Donald Trump,42
Echelon Insights,-0.8,1007,Joe Biden,47
Echelon Insights,-0.8,1007,Donald Trump,44
Echelon Insights,-0.8,1007,Joe Biden,45
Echelon Insights,-0.8,1007,Ron DeSantis,42
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Donald Trump,42
Ipsos,-0.9,1030,Joe Biden,40
Ipsos,-0.9,1030,Donald Trump,32
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Donald Trump,42
Cygnal,-1.1,605,Joe Biden,41
Cygnal,-1.1,605,Ron DeSantis,43.6
Cygnal,-1.1,605,Joe Biden,45.4
Cygnal,-1.1,605,Donald Trump,43.4
Cygnal,-1.1,605,Joe Biden,41.4
Cygnal,-1.1,605,Mike Pence,39.4
Cygnal,-1.1,2550,Joe Biden,47.2
Cygnal,-1.1,2550,Donald Trump,44.5
Cygnal,-1.1,2550,Joe Biden,45.1
Cygnal,-1.1,2550,Ron DeSantis,45
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Quinnipiac,-0.5,1600,Joe Biden,48
Quinnipiac,-0.5,1600,Donald Trump,46
Quinnipiac,-0.5,1600,Joe Biden,46
Quinnipiac,-0.5,1600,Ron DeSantis,48
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,42
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Ron DeSantis,41
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,42
HarrisX/Harris Poll,-0.1,2905,Joe Biden,41
HarrisX/Harris Poll,-0.1,2905,Donald Trump,45
HarrisX/Harris Poll,-0.1,2905,Kamala Harris,38
HarrisX/Harris Poll,-0.1,2905,Donald Trump,48
HarrisX/Harris Poll,-0.1,2905,Joe Biden,41
HarrisX/Harris Poll,-0.1,2905,Ron DeSantis,44
HarrisX/Harris Poll,-0.1,2905,Kamala Harris,38
HarrisX/Harris Poll,-0.1,2905,Ron DeSantis,42
HarrisX/Harris Poll,-0.1,2905,Joe Biden,42
HarrisX/Harris Poll,-0.1,2905,Nikki Haley,40
HarrisX/Harris Poll,-0.1,2905,Kamala Harris,38
HarrisX/Harris Poll,-0.1,2905,Nikki Haley,43
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Marquette Law School,-1.1,1004,Joe Biden,33
Marquette Law School,-1.1,1004,Donald Trump,38
Marquette Law School,-1.1,863,Joe Biden,38
Marquette Law School,-1.1,863,Donald Trump,38
Marquette Law School,-1.1,1004,Joe Biden,36
Marquette Law School,-1.1,1004,Ron DeSantis,38
Marquette Law School,-1.1,863,Joe Biden,41
Marquette Law School,-1.1,863,Ron DeSantis,42
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Premise,0.1,1978,Joe Biden,38
Premise,0.1,1978,Donald Trump,47
Premise,0.1,1509,Joe Biden,41
Premise,0.1,1509,Donald Trump,47
Premise,0.1,1978,Joe Biden,34
Premise,0.1,1978,Ron DeSantis,37
Premise,0.1,1509,Joe Biden,38
Premise,0.1,1509,Ron DeSantis,39
Premise,0.1,1978,Joe Biden,32
Premise,0.1,1978,Nikki Haley,33
Premise,0.1,1509,Joe Biden,36
Premise,0.1,1509,Nikki Haley,34
Redfield & Wilton Strategies,0.4,1500,Joe Biden,41
Redfield & Wilton Strategies,0.4,1500,Donald Trump,40
Redfield & Wilton Strategies,0.4,1500,Joe Biden,42
Redfield & Wilton Strategies,0.4,1500,Ron DeSantis,35
Redfield & Wilton Strategies,0.4,1500,Kamala Harris,36
Redfield & Wilton Strategies,0.4,1500,Donald Trump,41
Redfield & Wilton Strategies,0.4,1250,Joe Biden,44
Redfield & Wilton Strategies,0.4,1250,Donald Trump,44
Redfield & Wilton Strategies,0.4,1250,Joe Biden,45
Redfield & Wilton Strategies,0.4,1250,Ron DeSantis,38
Redfield & Wilton Strategies,0.4,1250,Kamala Harris,37
Redfield & Wilton Strategies,0.4,1250,Donald Trump,45
Morning Consult,-0.3,5000,Joe Biden,45
Morning Consult,-0.3,5000,Donald Trump,41
YouGov,-1.1,1059,Joe Biden,45
YouGov,-1.1,1059,Donald Trump,43
YouGov,-1.1,1060,Joe Biden,43
YouGov,-1.1,1060,Ron DeSantis,43
McLaughlin,1.6,1000,Joe Biden,43
McLaughlin,1.6,1000,Donald Trump,48
McLaughlin,1.6,1000,Kamala Harris,42
McLaughlin,1.6,1000,Donald Trump,48
Ipsos,-0.9,4410,Joe Biden,36
Ipsos,-0.9,4410,Ron DeSantis,35
Ipsos,-0.9,4410,Joe Biden,36
Ipsos,-0.9,4410,Nikki Haley,30
Ipsos,-0.9,4410,Joe Biden,38
Ipsos,-0.9,4410,Donald Trump,35
Ipsos,-0.9,4410,Joe Biden,36
Ipsos,-0.9,4410,Ron DeSantis,24
Ipsos,-0.9,4410,Donald Trump,19
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Ron DeSantis,41
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Emerson,-1.1,1153,Joe Biden,44.2
Emerson,-1.1,1153,Donald Trump,43.5
Emerson,-1.1,1153,Joe Biden,43.3
Emerson,-1.1,1153,Ron DeSantis,46.2
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Rasmussen,-0.5,1001,Joe Biden,39
Rasmussen,-0.5,1001,Donald Trump,50
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,42
Quinnipiac,-0.5,1635,Joe Biden,49
Quinnipiac,-0.5,1635,Donald Trump,45
Quinnipiac,-0.5,1635,Joe Biden,47
Quinnipiac,-0.5,1635,Ron DeSantis,46
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,42
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Ron DeSantis,42
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Donald Trump,42
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
Wick,0.1,1125,Joe Biden,45.4
Wick,0.1,1125,Donald Trump,42.5
Wick,0.1,1125,Joe Biden,41.3
Wick,0.1,1125,Ron DeSantis,43.5
Wick,0.1,1125,Joe Biden,40.4
Wick,0.1,1125,Tim Scott,34.4
Wick,0.1,1125,Joe Biden,38.7
Wick,0.1,1125,Nikki Haley,37.1
Wick,0.1,1125,Joe Biden,40.7
Wick,0.1,1125,Mike Pence,40.7
Redfield & Wilton Strategies,0.4,1500,Joe Biden,39
Redfield & Wilton Strategies,0.4,1500,Donald Trump,40
Redfield & Wilton Strategies,0.4,1201,Joe Biden,44
Redfield & Wilton Strategies,0.4,1201,Donald Trump,44
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
Premise,0.1,2116,Joe Biden,41
Premise,0.1,2116,Donald Trump,44
Premise,0.1,1621,Joe Biden,44
Premise,0.1,1621,Donald Trump,45
Premise,0.1,2116,Joe Biden,36
Premise,0.1,2116,Ron DeSantis,37
Premise,0.1,1621,Joe Biden,39
Premise,0.1,1621,Ron DeSantis,39
Premise,0.1,2116,Joe Biden,34
Premise,0.1,2116,Nikki Haley,32
Premise,0.1,1621,Joe Biden,37
Premise,0.1,1621,Nikki Haley,34
U. North Florida,-0.6,1452,Joe Biden,43
U. North Florida,-0.6,1452,Donald Trump,50
U. North Florida,-0.6,1452,Joe Biden,42
U. North Florida,-0.6,1452,Ron DeSantis,51
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,42
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Donald Trump,43
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Ron DeSantis,40
Emerson,-1.1,1025,Joe Biden,41.7
Emerson,-1.1,1025,Donald Trump,38
Emerson,-1.1,1025,Joe Biden,42.3
Emerson,-1.1,1025,Ron DeSantis,36.6
Emerson,-1.1,1025,Joe Biden,35.5
Emerson,-1.1,1025,Chris Sununu,43.8
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Donald Trump,43
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Donald Trump,42
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Cygnal,-1.1,2424,Joe Biden,47.3
Cygnal,-1.1,2424,Donald Trump,45
Cygnal,-1.1,2424,Joe Biden,46
Cygnal,-1.1,2424,Ron DeSantis,44.7
Cygnal,-1.1,2424,Joe Biden,44.8
Cygnal,-1.1,2424,Mike Pence,40.9
Cygnal,-1.1,2424,Joe Biden,45.5
Cygnal,-1.1,2424,Nikki Haley,41
YouGov,-1.1,1014,Joe Biden,43
YouGov,-1.1,1014,Donald Trump,45
YouGov,-1.1,1014,Joe Biden,42
YouGov,-1.1,1014,Ron DeSantis,44
YouGov,-1.1,1014,Kamala Harris,42
YouGov,-1.1,1014,Donald Trump,45
YouGov,-1.1,1014,Kamala Harris,40
YouGov,-1.1,1014,Ron DeSantis,45
YouGov,-1.1,1000,Joe Biden,39
YouGov,-1.1,1000,Donald Trump,38
YouGov,-1.1,1000,Joe Biden,36
YouGov,-1.1,1000,Ron DeSantis,36
Morning Consult,-0.3,1993,Joe Biden,42
Morning Consult,-0.3,1993,Vivek G. Ramaswamy,20
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Susquehanna,-0.3,800,Joe Biden,52
Susquehanna,-0.3,800,Donald Trump,39
Susquehanna,-0.3,800,Gavin Newsom,45
Susquehanna,-0.3,800,Ron DeSantis,43
Susquehanna,-0.3,800,Joe Biden,48
Susquehanna,-0.3,800,Donald Trump,41
Emerson,-1.1,1060,Joe Biden,42.3
Emerson,-1.1,1060,Donald Trump,45.6
Emerson,-1.1,1060,Joe Biden,43.6
Emerson,-1.1,1060,Ron DeSantis,39.5
Emerson,-1.1,1060,Joe Biden,40.4
Emerson,-1.1,1060,Nikki Haley,36.9
Morning Consult,-0.3,6000,Joe Biden,43
Morning Consult,-0.3,6000,Donald Trump,41
Morning Consult,-0.3,6000,Joe Biden,42
Morning Consult,-0.3,6000,Ron DeSantis,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Echelon Insights,-0.8,1023,Joe Biden,47
Echelon Insights,-0.8,1023,Donald Trump,44
Echelon Insights,-0.8,1023,Joe Biden,44
Echelon Insights,-0.8,1023,Ron DeSantis,47
Echelon Insights,-0.8,1023,Joe Biden,43
Echelon Insights,-0.8,1023,Nikki Haley,36
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
McLaughlin,1.6,1000,Joe Biden,44
McLaughlin,1.6,1000,Donald Trump,48
McLaughlin,1.6,1000,Kamala Harris,43
McLaughlin,1.6,1000,Donald Trump,48
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Donald Trump,41
Roanoke College,-0.4,680,Joe Biden,47
Roanoke College,-0.4,680,Donald Trump,45
Roanoke College,-0.4,590,Joe Biden,47
Roanoke College,-0.4,590,Donald Trump,46
Roanoke College,-0.4,680,Joe Biden,44
Roanoke College,-0.4,680,Ron DeSantis,47
Roanoke College,-0.4,590,Joe Biden,43
Roanoke College,-0.4,590,Ron DeSantis,48
Roanoke College,-0.4,680,Joe Biden,39
Roanoke College,-0.4,680,Glenn Youngkin,54
Roanoke College,-0.4,590,Joe Biden,39
Roanoke College,-0.4,590,Glenn Youngkin,55
Morning Consult,-0.3,5000,Joe Biden,42
Morning Consult,-0.3,5000,Donald Trump,41
Rasmussen,-0.5,1000,Joe Biden,41
Rasmussen,-0.5,1000,Nikki Haley,45
UC Berkeley,-0.2,7512,Joe Biden,57
UC Berkeley,-0.2,7512,Donald Trump,27
UC Berkeley,-0.2,5149,Joe Biden,59
UC Berkeley,-0.2,5149,Donald Trump,29
UC Berkeley,-0.2,7512,Joe Biden,54
UC Berkeley,-0.2,7512,Ron DeSantis,31
UC Berkeley,-0.2,5149,Joe Biden,56
UC Berkeley,-0.2,5149,Ron DeSantis,34
Redfield & Wilton Strategies,0.4,1500,Joe Biden,38
Redfield & Wilton Strategies,0.4,1500,Donald Trump,36
Redfield & Wilton Strategies,0.4,1500,Joe Biden,39
Redfield & Wilton Strategies,0.4,1500,Ron DeSantis,28
Redfield & Wilton Strategies,0.4,1500,Kamala Harris,37
Redfield & Wilton Strategies,0.4,1500,Donald Trump,36
Redfield & Wilton Strategies,0.4,1102,Joe Biden,43
Redfield & Wilton Strategies,0.4,1102,Donald Trump,42
Redfield & Wilton Strategies,0.4,1102,Joe Biden,43
Redfield & Wilton Strategies,0.4,1102,Ron DeSantis,34
Redfield & Wilton Strategies,0.4,1102,Kamala Harris,41
Redfield & Wilton Strategies,0.4,1102,Donald Trump,42
Morning Consult,-0.3,6000,Joe Biden,42
Morning Consult,-0.3,6000,Donald Trump,41
Morning Consult,-0.3,6000,Joe Biden,41
Morning Consult,-0.3,6000,Ron DeSantis,42
Morning Consult,-0.3,2000,Joe Biden,42
Morning Consult,-0.3,2000,Donald Trump,41
Morning Consult,-0.3,2000,Joe Biden,41
Morning Consult,-0.3,2000,Nikki Haley,35
Premise,0.1,2228,Joe Biden,41
Premise,0.1,2228,Donald Trump,42
Premise,0.1,1717,Joe Biden,44
Premise,0.1,1717,Donald Trump,42
Premise,0.1,2228,Joe Biden,38
Premise,0.1,2228,Ron DeSantis,36
Premise,0.1,1717,Joe Biden,42
Premise,0.1,1717,Ron DeSantis,37
Premise,0.1,2228,Joe Biden,35
Premise,0.1,2228,Nikki Haley,28
Premise,0.1,1717,Joe Biden,39
Premise,0.1,1717,Nikki Haley,30
Cherry Communications,0.2,608,Joe Biden,38
Cherry Communications,0.2,608,Ron DeSantis,49
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
HarrisX/Harris Poll,-0.1,1838,Joe Biden,41
HarrisX/Harris Poll,-0.1,1838,Donald Trump,46
HarrisX/Harris Poll,-0.1,1838,Kamala Harris,39
HarrisX/Harris Poll,-0.1,1838,Donald Trump,49
HarrisX/Harris Poll,-0.1,1838,Joe Biden,41
HarrisX/Harris Poll,-0.1,1838,Ron DeSantis,42
HarrisX/Harris Poll,-0.1,1838,Kamala Harris,40
HarrisX/Harris Poll,-0.1,1838,Ron DeSantis,42
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Quinnipiac,-0.5,1429,Joe Biden,48
Quinnipiac,-0.5,1429,Donald Trump,46
Quinnipiac,-0.5,1429,Joe Biden,46
Quinnipiac,-0.5,1429,Ron DeSantis,47
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Ipsos,-0.9,944,Joe Biden,39
Ipsos,-0.9,944,Donald Trump,42
Ipsos,-0.9,887,Joe Biden,38
Ipsos,-0.9,887,Ron DeSantis,41
Ipsos,-0.9,914,Joe Biden,32
Ipsos,-0.9,914,Donald Trump,39
Ipsos,-0.9,914,Liz Cheney,15
Ipsos,-0.9,915,Joe Biden,43
Ipsos,-0.9,915,Nikki Haley,31
Ipsos,-0.9,1102,Joe Biden,36
Ipsos,-0.9,1102,Donald Trump,40
Ipsos,-0.9,1101,Joe Biden,35
Ipsos,-0.9,1101,Ron DeSantis,36
Ipsos,-0.9,1103,Joe Biden,29
Ipsos,-0.9,1103,Donald Trump,38
Ipsos,-0.9,1103,Liz Cheney,14
Ipsos,-0.9,1102,Joe Biden,37
Ipsos,-0.9,1102,Nikki Haley,28
Morning Consult,-0.3,6000,Joe Biden,43
Morning Consult,-0.3,6000,Donald Trump,41
Morning Consult,-0.3,6000,Joe Biden,43
Morning Consult,-0.3,6000,Ron DeSantis,41
Rasmussen,-0.5,900,Joe Biden,45
Rasmussen,-0.5,900,Donald Trump,42
Rasmussen,-0.5,900,Kamala Harris,42
Rasmussen,-0.5,900,Donald Trump,45
PPP,0,1056,Joe Biden,47
PPP,0,1056,Ron DeSantis,44
PPP,0,1056,Joe Biden,45
PPP,0,1056,Nikki Haley,39
PPP,0,1056,Joe Biden,46
PPP,0,1056,Mike Pence,38
PPP,0,1056,Joe Biden,49
PPP,0,1056,Donald Trump,45
PPP,0,1056,Pete Buttigieg,46
PPP,0,1056,Donald Trump,44
PPP,0,1056,Kamala Harris,47
PPP,0,1056,Donald Trump,47
PPP,0,1056,Elizabeth Ann Warren,48
PPP,0,1056,Donald Trump,46
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
OH Predictive Insights / MBQF,-0.4,1000,Joe Biden,39
OH Predictive Insights / MBQF,-0.4,1000,Donald Trump,37
OH Predictive Insights / MBQF,-0.4,1000,Joe Biden,35
OH Predictive Insights / MBQF,-0.4,1000,Ron DeSantis,36
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Premise,0.1,2194,Joe Biden,41
Premise,0.1,2194,Donald Trump,43
Premise,0.1,1655,Joe Biden,44
Premise,0.1,1655,Donald Trump,44
Premise,0.1,2194,Joe Biden,37
Premise,0.1,2194,Ron DeSantis,35
Premise,0.1,1655,Joe Biden,41
Premise,0.1,1655,Ron DeSantis,36
YouGov,-1.1,1063,Joe Biden,43
YouGov,-1.1,1063,Ron DeSantis,44
YouGov,-1.1,1063,Joe Biden,47
YouGov,-1.1,1063,Donald Trump,41
OH Predictive Insights / MBQF,-0.4,800,Joe Biden,36
OH Predictive Insights / MBQF,-0.4,800,Ron DeSantis,42
OH Predictive Insights / MBQF,-0.4,800,Joe Biden,40
OH Predictive Insights / MBQF,-0.4,800,Donald Trump,42
Morning Consult,-0.3,6000,Joe Biden,43
Morning Consult,-0.3,6000,Donald Trump,40
Morning Consult,-0.3,6000,Joe Biden,42
Morning Consult,-0.3,6000,Ron DeSantis,42
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
ABC/Washington Post,-1.2,895,Joe Biden,45
ABC/Washington Post,-1.2,895,Donald Trump,48
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,40
Redfield & Wilton Strategies,0.4,1500,Joe Biden,36
Redfield & Wilton Strategies,0.4,1500,Donald Trump,36
Redfield & Wilton Strategies,0.4,1500,Joe Biden,38
Redfield & Wilton Strategies,0.4,1500,Ron DeSantis,33
Redfield & Wilton Strategies,0.4,1500,Kamala Harris,35
Redfield & Wilton Strategies,0.4,1500,Donald Trump,38
Redfield & Wilton Strategies,0.4,1139,Joe Biden,39
Redfield & Wilton Strategies,0.4,1139,Donald Trump,41
Redfield & Wilton Strategies,0.4,1139,Joe Biden,40
Redfield & Wilton Strategies,0.4,1139,Ron DeSantis,39
Redfield & Wilton Strategies,0.4,1139,Kamala Harris,38
Redfield & Wilton Strategies,0.4,1139,Donald Trump,43
Morning Consult,-0.3,6000,Joe Biden,43
Morning Consult,-0.3,6000,Donald Trump,40
Morning Consult,-0.3,6000,Joe Biden,42
Morning Consult,-0.3,6000,Ron DeSantis,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,40
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
co/efficient,0.3,1179,Joe Biden,40
co/efficient,0.3,1179,Donald Trump,39
co/efficient,0.3,1179,Joe Biden,36
co/efficient,0.3,1179,Chris Sununu,48
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,40
Echelon Insights,-0.8,1024,Joe Biden,45
Echelon Insights,-0.8,1024,Donald Trump,42
Echelon Insights,-0.8,1024,Joe Biden,42
Echelon Insights,-0.8,1024,Ron DeSantis,45
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
McLaughlin,1.6,1000,Joe Biden,43
McLaughlin,1.6,1000,Donald Trump,48
McLaughlin,1.6,1000,Kamala Harris,40
McLaughlin,1.6,1000,Donald Trump,50
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,41
Premise,0.1,2288,Joe Biden,50
Premise,0.1,2288,Donald Trump,50
Premise,0.1,1676,Joe Biden,52
Premise,0.1,1676,Donald Trump,48
Premise,0.1,2288,Joe Biden,50
Premise,0.1,2288,Ron DeSantis,50
Premise,0.1,1676,Joe Biden,52
Premise,0.1,1676,Ron DeSantis,48
Morning Consult,-0.3,6000,Joe Biden,44
Morning Consult,-0.3,6000,Donald Trump,41
Morning Consult,-0.3,6000,Joe Biden,41
Morning Consult,-0.3,6000,Ron DeSantis,43
Emerson,-1.1,1015,Joe Biden,41.4
Emerson,-1.1,1015,Donald Trump,43.9
Emerson,-1.1,1015,Joe Biden,39.5
Emerson,-1.1,1015,Ron DeSantis,39.2
Morning Consult,-0.3,5000,Joe Biden,44
Morning Consult,-0.3,5000,Donald Trump,40
Cygnal,-1.1,2529,Joe Biden,47.3
Cygnal,-1.1,2529,Donald Trump,43.9
Cygnal,-1.1,2529,Joe Biden,45.6
Cygnal,-1.1,2529,Ron DeSantis,45
Cygnal,-1.1,2529,Joe Biden,44.5
Cygnal,-1.1,2529,Mike Pence,41.1
Morning Consult,-0.3,5000,Joe Biden,43
Morning Consult,-0.3,5000,Donald Trump,40
Marquette Law School,-1.1,1000,Joe Biden,38
Marquette Law School,-1.1,1000,Donald Trump,39
Marquette Law School,-1.1,790,Joe Biden,40
Marquette Law School,-1.1,790,Donald Trump,40
Marquette Law School,-1.1,1000,Joe Biden,36
Marquette Law School,-1.1,1000,Ron DeSantis,41
